序号,功能码,地址,名字,数据类型,倍率,偏移,单位
439.0,4,1246,单体电压247,UINT16,1000.0,0.0,V
440.0,4,1247,单体电压248,UINT16,1000.0,0.0,V
441.0,4,1248,单体电压249,UINT16,1000.0,0.0,V
442.0,4,1249,单体电压250,UINT16,1000.0,0.0,V
443.0,4,1250,单体电压251,UINT16,1000.0,0.0,V
444.0,4,1251,单体电压252,UINT16,1000.0,0.0,V
445.0,4,1252,单体电压253,UINT16,1000.0,0.0,V
446.0,4,1253,单体电压254,UINT16,1000.0,0.0,V
447.0,4,1254,单体电压255,UINT16,1000.0,0.0,V
448.0,4,1255,单体电压256,UINT16,1000.0,0.0,V
449.0,4,1256,单体电压257,UINT16,1000.0,0.0,V
450.0,4,1257,单体电压258,UINT16,1000.0,0.0,V
451.0,4,1258,单体电压259,UINT16,1000.0,0.0,V
452.0,4,1259,单体电压260,UINT16,1000.0,0.0,V
453.0,4,1260,单体电压261,UINT16,1000.0,0.0,V
454.0,4,1261,单体电压262,UINT16,1000.0,0.0,V
455.0,4,1262,单体电压263,UINT16,1000.0,0.0,V
456.0,4,1263,单体电压264,UINT16,1000.0,0.0,V
457.0,4,1264,单体电压265,UINT16,1000.0,0.0,V
458.0,4,1265,单体电压266,UINT16,1000.0,0.0,V
459.0,4,1266,单体电压267,UINT16,1000.0,0.0,V
460.0,4,1267,单体电压268,UINT16,1000.0,0.0,V
461.0,4,1268,单体电压269,UINT16,1000.0,0.0,V
462.0,4,1269,单体电压270,UINT16,1000.0,0.0,V
463.0,4,1270,单体电压271,UINT16,1000.0,0.0,V
464.0,4,1271,单体电压272,UINT16,1000.0,0.0,V
465.0,4,1272,单体电压273,UINT16,1000.0,0.0,V
466.0,4,1273,单体电压274,UINT16,1000.0,0.0,V
467.0,4,1274,单体电压275,UINT16,1000.0,0.0,V
468.0,4,1275,单体电压276,UINT16,1000.0,0.0,V
469.0,4,1276,单体电压277,UINT16,1000.0,0.0,V
470.0,4,1277,单体电压278,UINT16,1000.0,0.0,V
471.0,4,1278,单体电压279,UINT16,1000.0,0.0,V
472.0,4,1279,单体电压280,UINT16,1000.0,0.0,V
473.0,4,1280,单体电压281,UINT16,1000.0,0.0,V
474.0,4,1281,单体电压282,UINT16,1000.0,0.0,V
475.0,4,1282,单体电压283,UINT16,1000.0,0.0,V
476.0,4,1283,单体电压284,UINT16,1000.0,0.0,V
477.0,4,1284,单体电压285,UINT16,1000.0,0.0,V
478.0,4,1285,单体电压286,UINT16,1000.0,0.0,V
479.0,4,1286,单体电压287,UINT16,1000.0,0.0,V
480.0,4,1287,单体电压288,UINT16,1000.0,0.0,V
481.0,4,1288,单体电压289,UINT16,1000.0,0.0,V
482.0,4,1289,单体电压290,UINT16,1000.0,0.0,V
483.0,4,1290,单体电压291,UINT16,1000.0,0.0,V
484.0,4,1291,单体电压292,UINT16,1000.0,0.0,V
485.0,4,1292,单体电压293,UINT16,1000.0,0.0,V
486.0,4,1293,单体电压294,UINT16,1000.0,0.0,V
487.0,4,1294,单体电压295,UINT16,1000.0,0.0,V
488.0,4,1295,单体电压296,UINT16,1000.0,0.0,V
489.0,4,1296,单体电压297,UINT16,1000.0,0.0,V
490.0,4,1297,单体电压298,UINT16,1000.0,0.0,V
491.0,4,1298,单体电压299,UINT16,1000.0,0.0,V
492.0,4,1299,单体电压300,UINT16,1000.0,0.0,V
493.0,4,1300,单体电压301,UINT16,1000.0,0.0,V
494.0,4,1301,单体电压302,UINT16,1000.0,0.0,V
495.0,4,1302,单体电压303,UINT16,1000.0,0.0,V
496.0,4,1303,单体电压304,UINT16,1000.0,0.0,V
497.0,4,1304,单体电压305,UINT16,1000.0,0.0,V
498.0,4,1305,单体电压306,UINT16,1000.0,0.0,V
499.0,4,1306,单体电压307,UINT16,1000.0,0.0,V
500.0,4,1307,单体电压308,UINT16,1000.0,0.0,V
501.0,4,1308,单体电压309,UINT16,1000.0,0.0,V
502.0,4,1309,单体电压310,UINT16,10.0,0.0,V
503.0,4,1310,单体电压311,UINT16,10.0,0.0,V
504.0,4,1311,单体电压312,UINT16,10.0,0.0,V
505.0,4,2000,单体温度1,UINT16,10.0,-40.0,℃
506.0,4,2001,单体温度2,UINT16,10.0,-40.0,℃
507.0,4,2002,单体温度3,UINT16,10.0,-40.0,℃
508.0,4,2003,单体温度4,UINT16,10.0,-40.0,℃
509.0,4,2004,单体温度5,UINT16,10.0,-40.0,℃
510.0,4,2005,单体温度6,UINT16,10.0,-40.0,℃
511.0,4,2006,单体温度7,UINT16,10.0,-40.0,℃
512.0,4,2007,单体温度8,UINT16,10.0,-40.0,℃
513.0,4,2008,单体温度9,UINT16,10.0,-40.0,℃
514.0,4,2009,单体温度10,UINT16,10.0,-40.0,℃
515.0,4,2010,单体温度11,UINT16,10.0,-40.0,℃
516.0,4,2011,单体温度12,UINT16,10.0,-40.0,℃
517.0,4,2012,单体温度13,UINT16,10.0,-40.0,℃
518.0,4,2013,单体温度14,UINT16,10.0,-40.0,℃
519.0,4,2014,单体温度15,UINT16,10.0,-40.0,℃
520.0,4,2015,单体温度16,UINT16,10.0,-40.0,℃
521.0,4,2016,单体温度17,UINT16,10.0,-40.0,℃
522.0,4,2017,单体温度18,UINT16,10.0,-40.0,℃
523.0,4,2018,单体温度19,UINT16,10.0,-40.0,℃
524.0,4,2019,单体温度20,UINT16,10.0,-40.0,℃
525.0,4,2020,单体温度21,UINT16,10.0,-40.0,℃
526.0,4,2021,单体温度22,UINT16,10.0,-40.0,℃
527.0,4,2022,单体温度23,UINT16,10.0,-40.0,℃
528.0,4,2023,单体温度24,UINT16,10.0,-40.0,℃
529.0,4,2024,单体温度25,UINT16,10.0,-40.0,℃
530.0,4,2025,单体温度26,UINT16,10.0,-40.0,℃
531.0,4,2026,单体温度27,UINT16,10.0,-40.0,℃
532.0,4,2027,单体温度28,UINT16,10.0,-40.0,℃
533.0,4,2028,单体温度29,UINT16,10.0,-40.0,℃
534.0,4,2029,单体温度30,UINT16,10.0,-40.0,℃
535.0,4,2030,单体温度31,UINT16,10.0,-40.0,℃
536.0,4,2031,单体温度32,UINT16,10.0,-40.0,℃
537.0,4,2032,单体温度33,UINT16,10.0,-40.0,℃
538.0,4,2033,单体温度34,UINT16,10.0,-40.0,℃
539.0,4,2034,单体温度35,UINT16,10.0,-40.0,℃
540.0,4,2035,单体温度36,UINT16,10.0,-40.0,℃
541.0,4,2036,单体温度37,UINT16,10.0,-40.0,℃
542.0,4,2037,单体温度38,UINT16,10.0,-40.0,℃
543.0,4,2038,单体温度39,UINT16,10.0,-40.0,℃
544.0,4,2039,单体温度40,UINT16,10.0,-40.0,℃
545.0,4,2040,单体温度41,UINT16,10.0,-40.0,℃
546.0,4,2041,单体温度42,UINT16,10.0,-40.0,℃
547.0,4,2042,单体温度43,UINT16,10.0,-40.0,℃
548.0,4,2043,单体温度44,UINT16,10.0,-40.0,℃
549.0,4,2044,单体温度45,UINT16,10.0,-40.0,℃
550.0,4,2045,单体温度46,UINT16,10.0,-40.0,℃
551.0,4,2046,单体温度47,UINT16,10.0,-40.0,℃
552.0,4,2047,单体温度48,UINT16,10.0,-40.0,℃
553.0,4,2048,单体温度49,UINT16,10.0,-40.0,℃
554.0,4,2049,单体温度50,UINT16,10.0,-40.0,℃
555.0,4,2050,单体温度51,UINT16,10.0,-40.0,℃
556.0,4,2051,单体温度52,UINT16,10.0,-40.0,℃
557.0,4,2052,单体温度53,UINT16,10.0,-40.0,℃
558.0,4,2053,单体温度54,UINT16,10.0,-40.0,℃
559.0,4,2054,单体温度55,UINT16,10.0,-40.0,℃
560.0,4,2055,单体温度56,UINT16,10.0,-40.0,℃
561.0,4,2056,单体温度57,UINT16,10.0,-40.0,℃
562.0,4,2057,单体温度58,UINT16,10.0,-40.0,℃
563.0,4,2058,单体温度59,UINT16,10.0,-40.0,℃
564.0,4,2059,单体温度60,UINT16,10.0,-40.0,℃
565.0,4,2060,单体温度61,UINT16,10.0,-40.0,℃
566.0,4,2061,单体温度62,UINT16,10.0,-40.0,℃
567.0,4,2062,单体温度63,UINT16,10.0,-40.0,℃
568.0,4,2063,单体温度64,UINT16,10.0,-40.0,℃
569.0,4,2064,单体温度65,UINT16,10.0,-40.0,℃
570.0,4,2065,单体温度66,UINT16,10.0,-40.0,℃
571.0,4,2066,单体温度67,UINT16,10.0,-40.0,℃
572.0,4,2067,单体温度68,UINT16,10.0,-40.0,℃
573.0,4,2068,单体温度69,UINT16,10.0,-40.0,℃
574.0,4,2069,单体温度70,UINT16,10.0,-40.0,℃
575.0,4,2070,单体温度71,UINT16,10.0,-40.0,℃
576.0,4,2071,单体温度72,UINT16,10.0,-40.0,℃
577.0,4,2072,单体温度73,UINT16,10.0,-40.0,℃
578.0,4,2073,单体温度74,UINT16,10.0,-40.0,℃
579.0,4,2074,单体温度75,UINT16,10.0,-40.0,℃
580.0,4,2075,单体温度76,UINT16,10.0,-40.0,℃
581.0,4,2076,单体温度77,UINT16,10.0,-40.0,℃
582.0,4,2077,单体温度78,UINT16,10.0,-40.0,℃
583.0,4,2078,单体温度79,UINT16,10.0,-40.0,℃
584.0,4,2079,单体温度80,UINT16,10.0,-40.0,℃
585.0,4,2080,单体温度81,UINT16,10.0,-40.0,℃
586.0,4,2081,单体温度82,UINT16,10.0,-40.0,℃
587.0,4,2082,单体温度83,UINT16,10.0,-40.0,℃
588.0,4,2083,单体温度84,UINT16,10.0,-40.0,℃
589.0,4,2084,单体温度85,UINT16,10.0,-40.0,℃
590.0,4,2085,单体温度86,UINT16,10.0,-40.0,℃
591.0,4,2086,单体温度87,UINT16,10.0,-40.0,℃
592.0,4,2087,单体温度88,UINT16,10.0,-40.0,℃
593.0,4,2088,单体温度89,UINT16,10.0,-40.0,℃
594.0,4,2089,单体温度90,UINT16,10.0,-40.0,℃
595.0,4,2090,单体温度91,UINT16,10.0,-40.0,℃
596.0,4,2091,单体温度92,UINT16,10.0,-40.0,℃
597.0,4,2092,单体温度93,UINT16,10.0,-40.0,℃
598.0,4,2093,单体温度94,UINT16,10.0,-40.0,℃
599.0,4,2094,单体温度95,UINT16,10.0,-40.0,℃
600.0,4,2095,单体温度96,UINT16,10.0,-40.0,℃
601.0,4,2096,单体温度97,UINT16,10.0,-40.0,℃
602.0,4,2097,单体温度98,UINT16,10.0,-40.0,℃
603.0,4,2098,单体温度99,UINT16,10.0,-40.0,℃
604.0,4,2099,单体温度100,UINT16,10.0,-40.0,℃
605.0,4,2100,单体温度101,UINT16,10.0,-40.0,℃
606.0,4,2101,单体温度102,UINT16,10.0,-40.0,℃
607.0,4,2102,单体温度103,UINT16,10.0,-40.0,℃
608.0,4,2103,单体温度104,UINT16,10.0,-40.0,℃
609.0,4,2104,单体温度105,UINT16,10.0,-40.0,℃
610.0,4,2105,单体温度106,UINT16,10.0,-40.0,℃
611.0,4,2106,单体温度107,UINT16,10.0,-40.0,℃
612.0,4,2107,单体温度108,UINT16,10.0,-40.0,℃
613.0,4,2108,单体温度109,UINT16,10.0,-40.0,℃
614.0,4,2109,单体温度110,UINT16,10.0,-40.0,℃
615.0,4,2110,单体温度111,UINT16,10.0,-40.0,℃
616.0,4,2111,单体温度112,UINT16,10.0,-40.0,℃
617.0,4,2112,单体温度113,UINT16,10.0,-40.0,℃
618.0,4,2113,单体温度114,UINT16,10.0,-40.0,℃
619.0,4,2114,单体温度115,UINT16,10.0,-40.0,℃
620.0,4,2115,单体温度116,UINT16,10.0,-40.0,℃
621.0,4,2116,单体温度117,UINT16,10.0,-40.0,℃
622.0,4,2117,单体温度118,UINT16,10.0,-40.0,℃
623.0,4,2118,单体温度119,UINT16,10.0,-40.0,℃
624.0,4,2119,单体温度120,UINT16,10.0,-40.0,℃
625.0,4,2120,单体温度121,UINT16,10.0,-40.0,℃
626.0,4,2121,单体温度122,UINT16,10.0,-40.0,℃
627.0,4,2122,单体温度123,UINT16,10.0,-40.0,℃
628.0,4,2123,单体温度124,UINT16,10.0,-40.0,℃
629.0,4,2124,单体温度125,UINT16,10.0,-40.0,℃
630.0,4,2125,单体温度126,UINT16,10.0,-40.0,℃
631.0,4,2126,单体温度127,UINT16,10.0,-40.0,℃
632.0,4,2127,单体温度128,UINT16,10.0,-40.0,℃
633.0,4,2128,单体温度129,UINT16,10.0,-40.0,℃
634.0,4,2129,单体温度130,UINT16,10.0,-40.0,℃
635.0,4,2130,单体温度131,UINT16,10.0,-40.0,℃
636.0,4,2131,单体温度132,UINT16,10.0,-40.0,℃
637.0,4,2132,单体温度133,UINT16,10.0,-40.0,℃
638.0,4,2133,单体温度134,UINT16,10.0,-40.0,℃
639.0,4,2134,单体温度135,UINT16,10.0,-40.0,℃
640.0,4,2135,单体温度136,UINT16,10.0,-40.0,℃
641.0,4,2136,单体温度137,UINT16,10.0,-40.0,℃
642.0,4,2137,单体温度138,UINT16,10.0,-40.0,℃
643.0,4,2138,单体温度139,UINT16,10.0,-40.0,℃
644.0,4,2139,单体温度140,UINT16,10.0,-40.0,℃
645.0,4,2140,单体温度141,UINT16,10.0,-40.0,℃
646.0,4,2141,单体温度142,UINT16,10.0,-40.0,℃
647.0,4,2142,单体温度143,UINT16,10.0,-40.0,℃
648.0,4,2143,单体温度144,UINT16,10.0,-40.0,℃
649.0,4,2144,单体温度145,UINT16,10.0,-40.0,℃
650.0,4,2145,单体温度146,UINT16,10.0,-40.0,℃
651.0,4,2146,单体温度147,UINT16,10.0,-40.0,℃
652.0,4,2147,单体温度148,UINT16,10.0,-40.0,℃
653.0,4,2148,单体温度149,UINT16,10.0,-40.0,℃
654.0,4,2149,单体温度150,UINT16,10.0,-40.0,℃
655.0,4,2150,单体温度151,UINT16,10.0,-40.0,℃
656.0,4,2151,单体温度152,UINT16,10.0,-40.0,℃
657.0,4,2152,单体温度153,UINT16,10.0,-40.0,℃
658.0,4,2153,单体温度154,UINT16,10.0,-40.0,℃
659.0,4,2154,单体温度155,UINT16,10.0,-40.0,℃
660.0,4,2155,单体温度156,UINT16,10.0,-40.0,℃
661.0,4,2156,单体温度157,UINT16,10.0,-40.0,℃
662.0,4,2157,单体温度158,UINT16,10.0,-40.0,℃
663.0,4,2158,单体温度159,UINT16,10.0,-40.0,℃
664.0,4,2159,单体温度160,UINT16,10.0,-40.0,℃
665.0,4,2160,单体温度161,UINT16,10.0,-40.0,℃
666.0,4,2161,单体温度162,UINT16,10.0,-40.0,℃
667.0,4,2162,单体温度163,UINT16,10.0,-40.0,℃
668.0,4,2163,单体温度164,UINT16,10.0,-40.0,℃
669.0,4,2164,单体温度165,UINT16,10.0,-40.0,℃
670.0,4,2165,单体温度166,UINT16,10.0,-40.0,℃
671.0,4,2166,单体温度167,UINT16,10.0,-40.0,℃
672.0,4,2167,单体温度168,UINT16,10.0,-40.0,℃
673.0,4,2168,单体温度169,UINT16,10.0,-40.0,℃
674.0,4,2169,单体温度170,UINT16,10.0,-40.0,℃
675.0,4,2170,单体温度171,UINT16,10.0,-40.0,℃
676.0,4,2171,单体温度172,UINT16,10.0,-40.0,℃
677.0,4,2172,单体温度173,UINT16,10.0,-40.0,℃
678.0,4,2173,单体温度174,UINT16,10.0,-40.0,℃
679.0,4,2174,单体温度175,UINT16,10.0,-40.0,℃
680.0,4,2175,单体温度176,UINT16,10.0,-40.0,℃
681.0,4,2176,单体温度177,UINT16,10.0,-40.0,℃
682.0,4,2177,单体温度178,UINT16,10.0,-40.0,℃
683.0,4,2178,单体温度179,UINT16,10.0,-40.0,℃
684.0,4,2179,单体温度180,UINT16,10.0,-40.0,℃
685.0,4,2180,单体温度181,UINT16,10.0,-40.0,℃
686.0,4,2181,单体温度182,UINT16,10.0,-40.0,℃
687.0,4,2182,单体温度183,UINT16,10.0,-40.0,℃
688.0,4,2183,单体温度184,UINT16,10.0,-40.0,℃
689.0,4,2184,单体温度185,UINT16,10.0,-40.0,℃
690.0,4,2185,单体温度186,UINT16,10.0,-40.0,℃
691.0,4,2186,单体温度187,UINT16,10.0,-40.0,℃
692.0,4,2187,单体温度188,UINT16,10.0,-40.0,℃
693.0,4,2188,单体温度189,UINT16,10.0,-40.0,℃
694.0,4,2189,单体温度190,UINT16,10.0,-40.0,℃
695.0,4,2190,单体温度191,UINT16,10.0,-40.0,℃
696.0,4,2191,单体温度192,UINT16,10.0,-40.0,℃
697.0,4,2192,单体温度193,UINT16,10.0,-40.0,℃
698.0,4,2193,单体温度194,UINT16,10.0,-40.0,℃
699.0,4,2194,单体温度195,UINT16,10.0,-40.0,℃
700.0,4,2195,单体温度196,UINT16,10.0,-40.0,℃
701.0,4,2196,单体温度197,UINT16,10.0,-40.0,℃
702.0,4,2197,单体温度198,UINT16,10.0,-40.0,℃
703.0,4,2198,单体温度199,UINT16,10.0,-40.0,℃
704.0,4,2199,单体温度200,UINT16,10.0,-40.0,℃
705.0,4,2200,单体温度201,UINT16,10.0,-40.0,℃
706.0,4,2201,单体温度202,UINT16,10.0,-40.0,℃
707.0,4,2202,单体温度203,UINT16,10.0,-40.0,℃
708.0,4,2203,单体温度204,UINT16,10.0,-40.0,℃
709.0,4,2204,单体温度205,UINT16,10.0,-40.0,℃
710.0,4,2205,单体温度206,UINT16,10.0,-40.0,℃
711.0,4,2206,单体温度207,UINT16,10.0,-40.0,℃
712.0,4,2207,单体温度208,UINT16,10.0,-40.0,℃
713.0,4,2208,单体温度209,UINT16,10.0,-40.0,℃
714.0,4,2209,单体温度210,UINT16,10.0,-40.0,℃
715.0,4,2210,单体温度211,UINT16,10.0,-40.0,℃
716.0,4,2211,单体温度212,UINT16,10.0,-40.0,℃
717.0,4,2212,单体温度213,UINT16,10.0,-40.0,℃
718.0,4,2213,单体温度214,UINT16,10.0,-40.0,℃
719.0,4,2214,单体温度215,UINT16,10.0,-40.0,℃
720.0,4,2215,单体温度216,UINT16,10.0,-40.0,℃
721.0,4,2216,单体温度217,UINT16,10.0,-40.0,℃
722.0,4,2217,单体温度218,UINT16,10.0,-40.0,℃
723.0,4,2218,单体温度219,UINT16,10.0,-40.0,℃
724.0,4,2219,单体温度220,UINT16,10.0,-40.0,℃
725.0,4,2220,单体温度221,UINT16,10.0,-40.0,℃
726.0,4,2221,单体温度222,UINT16,10.0,-40.0,℃
727.0,4,2222,单体温度223,UINT16,10.0,-40.0,℃
728.0,4,2223,单体温度224,UINT16,10.0,-40.0,℃
729.0,4,2224,单体温度225,UINT16,10.0,-40.0,℃
730.0,4,2225,单体温度226,UINT16,10.0,-40.0,℃
731.0,4,2226,单体温度227,UINT16,10.0,-40.0,℃
732.0,4,2227,单体温度228,UINT16,10.0,-40.0,℃
733.0,4,2228,单体温度229,UINT16,10.0,-40.0,℃
734.0,4,2229,单体温度230,UINT16,10.0,-40.0,℃
735.0,4,2230,单体温度231,UINT16,10.0,-40.0,℃
736.0,4,2231,单体温度232,UINT16,10.0,-40.0,℃
737.0,4,2232,单体温度233,UINT16,10.0,-40.0,℃
738.0,4,2233,单体温度234,UINT16,10.0,-40.0,℃
739.0,4,2234,单体温度235,UINT16,10.0,-40.0,℃
740.0,4,2235,单体温度236,UINT16,10.0,-40.0,℃
741.0,4,2236,单体温度237,UINT16,10.0,-40.0,℃
742.0,4,2237,单体温度238,UINT16,10.0,-40.0,℃
743.0,4,2238,单体温度239,UINT16,10.0,-40.0,℃
744.0,4,2239,单体温度240,UINT16,10.0,-40.0,℃
745.0,4,2240,单体温度241,UINT16,10.0,-40.0,℃
746.0,4,2241,单体温度242,UINT16,10.0,-40.0,℃
747.0,4,2242,单体温度243,UINT16,10.0,-40.0,℃
748.0,4,2243,单体温度244,UINT16,10.0,-40.0,℃
749.0,4,2244,单体温度245,UINT16,10.0,-40.0,℃
750.0,4,2245,单体温度246,UINT16,10.0,-40.0,℃
751.0,4,2246,单体温度247,UINT16,10.0,-40.0,℃
752.0,4,2247,单体温度248,UINT16,10.0,-40.0,℃
753.0,4,2248,单体温度249,UINT16,10.0,-40.0,℃
754.0,4,2249,单体温度250,UINT16,10.0,-40.0,℃
755.0,4,2250,单体温度251,UINT16,10.0,-40.0,℃
756.0,4,2251,单体温度252,UINT16,10.0,-40.0,℃
757.0,4,2252,单体温度253,UINT16,10.0,-40.0,℃
758.0,4,2253,单体温度254,UINT16,10.0,-40.0,℃
759.0,4,2254,单体温度255,UINT16,10.0,-40.0,℃
760.0,4,2255,单体温度256,UINT16,10.0,-40.0,℃
761.0,4,2256,单体温度257,UINT16,10.0,-40.0,℃
762.0,4,2257,单体温度258,UINT16,10.0,-40.0,℃
763.0,4,2258,单体温度259,UINT16,10.0,-40.0,℃
764.0,4,2259,单体温度260,UINT16,10.0,-40.0,℃
765.0,4,2260,单体温度261,UINT16,10.0,-40.0,℃
766.0,4,2261,单体温度262,UINT16,10.0,-40.0,℃
767.0,4,2262,单体温度263,UINT16,10.0,-40.0,℃
768.0,4,2263,单体温度264,UINT16,10.0,-40.0,℃
769.0,4,2264,单体温度265,UINT16,10.0,-40.0,℃
770.0,4,2265,单体温度266,UINT16,10.0,-40.0,℃
771.0,4,2266,单体温度267,UINT16,10.0,-40.0,℃
772.0,4,2267,单体温度268,UINT16,10.0,-40.0,℃
773.0,4,2268,单体温度269,UINT16,10.0,-40.0,℃
774.0,4,2269,单体温度270,UINT16,10.0,-40.0,℃
775.0,4,2270,单体温度271,UINT16,10.0,-40.0,℃
776.0,4,2271,单体温度272,UINT16,10.0,-40.0,℃
777.0,4,2272,单体温度273,UINT16,10.0,-40.0,℃
778.0,4,2273,单体温度274,UINT16,10.0,-40.0,℃
779.0,4,2274,单体温度275,UINT16,10.0,-40.0,℃
780.0,4,2275,单体温度276,UINT16,10.0,-40.0,℃
781.0,4,2276,单体温度277,UINT16,10.0,-40.0,℃
782.0,4,2277,单体温度278,UINT16,10.0,-40.0,℃
783.0,4,2278,单体温度279,UINT16,10.0,-40.0,℃
784.0,4,2279,单体温度280,UINT16,10.0,-40.0,℃
785.0,4,2280,单体温度281,UINT16,10.0,-40.0,℃
786.0,4,2281,单体温度282,UINT16,10.0,-40.0,℃
787.0,4,2282,单体温度283,UINT16,10.0,-40.0,℃
788.0,4,2283,单体温度284,UINT16,10.0,-40.0,℃
789.0,4,2284,单体温度285,UINT16,10.0,-40.0,℃
790.0,4,2285,单体温度286,UINT16,10.0,-40.0,℃
791.0,4,2286,单体温度287,UINT16,10.0,-40.0,℃
792.0,4,2287,单体温度288,UINT16,10.0,-40.0,℃
793.0,4,2288,单体温度289,UINT16,10.0,-40.0,℃
794.0,4,2289,单体温度290,UINT16,10.0,-40.0,℃
795.0,4,2290,单体温度291,UINT16,10.0,-40.0,℃
796.0,4,2291,单体温度292,UINT16,10.0,-40.0,℃
797.0,4,2292,单体温度293,UINT16,10.0,-40.0,℃
798.0,4,2293,单体温度294,UINT16,10.0,-40.0,℃
799.0,4,2294,单体温度295,UINT16,10.0,-40.0,℃
800.0,4,2295,单体温度296,UINT16,10.0,-40.0,℃
801.0,4,2296,单体温度297,UINT16,10.0,-40.0,℃
802.0,4,2297,单体温度298,UINT16,10.0,-40.0,℃
803.0,4,2298,单体温度299,UINT16,10.0,-40.0,℃
804.0,4,2299,单体温度300,UINT16,10.0,-40.0,℃
805.0,4,2300,单体温度301,UINT16,10.0,-40.0,℃
806.0,4,2301,单体温度302,UINT16,10.0,-40.0,℃
807.0,4,2302,单体温度303,UINT16,10.0,-40.0,℃
808.0,4,2303,单体温度304,UINT16,10.0,-40.0,℃
809.0,4,2304,单体温度305,UINT16,10.0,-40.0,℃
810.0,4,2305,单体温度306,UINT16,10.0,-40.0,℃
811.0,4,2306,单体温度307,UINT16,10.0,-40.0,℃
812.0,4,2307,单体温度308,UINT16,10.0,-40.0,℃
813.0,4,2308,单体温度309,UINT16,10.0,-40.0,℃
814.0,4,2309,单体温度310,UINT16,10.0,-40.0,℃
815.0,4,2310,单体温度311,UINT16,10.0,-40.0,℃
816.0,4,2311,单体温度312,UINT16,10.0,-40.0,℃
817.0,4,3000,单体SOC1,UINT16,10.0,0.0,%
818.0,4,3001,单体SOC2,UINT16,10.0,0.0,%
819.0,4,3002,单体SOC3,UINT16,10.0,0.0,%
820.0,4,3003,单体SOC4,UINT16,10.0,0.0,%
821.0,4,3004,单体SOC5,UINT16,10.0,0.0,%
822.0,4,3005,单体SOC6,UINT16,10.0,0.0,%
823.0,4,3006,单体SOC7,UINT16,10.0,0.0,%
824.0,4,3007,单体SOC8,UINT16,10.0,0.0,%
825.0,4,3008,单体SOC9,UINT16,10.0,0.0,%
826.0,4,3009,单体SOC10,UINT16,10.0,0.0,%
827.0,4,3010,单体SOC11,UINT16,10.0,0.0,%
828.0,4,3011,单体SOC12,UINT16,10.0,0.0,%
829.0,4,3012,单体SOC13,UINT16,10.0,0.0,%
830.0,4,3013,单体SOC14,UINT16,10.0,0.0,%
831.0,4,3014,单体SOC15,UINT16,10.0,0.0,%
832.0,4,3015,单体SOC16,UINT16,10.0,0.0,%
833.0,4,3016,单体SOC17,UINT16,10.0,0.0,%
834.0,4,3017,单体SOC18,UINT16,10.0,0.0,%
835.0,4,3018,单体SOC19,UINT16,10.0,0.0,%
836.0,4,3019,单体SOC20,UINT16,10.0,0.0,%
837.0,4,3020,单体SOC21,UINT16,10.0,0.0,%
838.0,4,3021,单体SOC22,UINT16,10.0,0.0,%
839.0,4,3022,单体SOC23,UINT16,10.0,0.0,%
840.0,4,3023,单体SOC24,UINT16,10.0,0.0,%
841.0,4,3024,单体SOC25,UINT16,10.0,0.0,%
842.0,4,3025,单体SOC26,UINT16,10.0,0.0,%
843.0,4,3026,单体SOC27,UINT16,10.0,0.0,%
844.0,4,3027,单体SOC28,UINT16,10.0,0.0,%
845.0,4,3028,单体SOC29,UINT16,10.0,0.0,%
846.0,4,3029,单体SOC30,UINT16,10.0,0.0,%
847.0,4,3030,单体SOC31,UINT16,10.0,0.0,%
848.0,4,3031,单体SOC32,UINT16,10.0,0.0,%
849.0,4,3032,单体SOC33,UINT16,10.0,0.0,%
850.0,4,3033,单体SOC34,UINT16,10.0,0.0,%
851.0,4,3034,单体SOC35,UINT16,10.0,0.0,%
852.0,4,3035,单体SOC36,UINT16,10.0,0.0,%
853.0,4,3036,单体SOC37,UINT16,10.0,0.0,%
854.0,4,3037,单体SOC38,UINT16,10.0,0.0,%
855.0,4,3038,单体SOC39,UINT16,10.0,0.0,%
856.0,4,3039,单体SOC40,UINT16,10.0,0.0,%
857.0,4,3040,单体SOC41,UINT16,10.0,0.0,%
858.0,4,3041,单体SOC42,UINT16,10.0,0.0,%
859.0,4,3042,单体SOC43,UINT16,10.0,0.0,%
860.0,4,3043,单体SOC44,UINT16,10.0,0.0,%
861.0,4,3044,单体SOC45,UINT16,10.0,0.0,%
862.0,4,3045,单体SOC46,UINT16,10.0,0.0,%
863.0,4,3046,单体SOC47,UINT16,10.0,0.0,%
864.0,4,3047,单体SOC48,UINT16,10.0,0.0,%
865.0,4,3048,单体SOC49,UINT16,10.0,0.0,%
866.0,4,3049,单体SOC50,UINT16,10.0,0.0,%
867.0,4,3050,单体SOC51,UINT16,10.0,0.0,%
868.0,4,3051,单体SOC52,UINT16,10.0,0.0,%
869.0,4,3052,单体SOC53,UINT16,10.0,0.0,%
870.0,4,3053,单体SOC54,UINT16,10.0,0.0,%
871.0,4,3054,单体SOC55,UINT16,10.0,0.0,%
872.0,4,3055,单体SOC56,UINT16,10.0,0.0,%
873.0,4,3056,单体SOC57,UINT16,10.0,0.0,%
874.0,4,3057,单体SOC58,UINT16,10.0,0.0,%
875.0,4,3058,单体SOC59,UINT16,10.0,0.0,%
876.0,4,3059,单体SOC60,UINT16,10.0,0.0,%
877.0,4,3060,单体SOC61,UINT16,10.0,0.0,%
878.0,4,3061,单体SOC62,UINT16,10.0,0.0,%
